timestamp,model,sales
2025-05-27T16:05:21Z,rtx3090,0
2025-05-27T16:05:21Z,rx6700,6
2025-05-27T16:06:17Z,rtx3060,0
2025-05-27T16:06:17Z,rtx3070,2
2025-05-27T16:06:17Z,rtx3080,2
2025-05-27T16:06:18Z,rtx3090,12
2025-05-27T16:06:18Z,rx6700,1
2025-05-27T16:06:52Z,rtx3060,0
2025-05-27T16:06:52Z,rtx3070,2
2025-05-27T16:06:52Z,rtx3080,2
2025-05-27T16:06:52Z,rtx3090,12
2025-05-27T16:06:52Z,rx6700,1
2025-05-27T16:15:06Z,rtx3060,18
2025-05-27T16:15:06Z,rtx3070,16
2025-05-27T16:15:06Z,rtx3080,16
2025-05-27T16:15:06Z,rtx3090,5
2025-05-27T16:15:06Z,rx6700,17
2025-05-27T16:16:08Z,rtx3060,11
2025-05-27T16:16:08Z,rtx3070,3
2025-05-27T16:16:08Z,rtx3080,3
2025-05-27T16:16:08Z,rtx3090,6
2025-05-27T16:16:09Z,rx6700,3
2025-05-27T16:16:41Z,rtx3060,11
2025-05-27T16:16:41Z,rtx3070,3
2025-05-27T16:16:41Z,rtx3080,3
2025-05-27T16:16:41Z,rtx3090,6
2025-05-27T16:16:41Z,rx6700,3
2025-05-27T16:24:31Z,rtx3060,2
2025-05-27T16:24:31Z,rtx3070,6
2025-05-27T16:24:31Z,rtx3080,6
2025-05-27T16:24:31Z,rtx3090,10
2025-05-27T16:24:31Z,rx6700,1
2025-05-27T16:24:57Z,rtx3060,2
2025-05-27T16:24:57Z,rtx3070,6
2025-05-27T16:24:57Z,rtx3080,6
2025-05-27T16:24:57Z,rtx3090,10
2025-05-27T16:24:57Z,rx6700,1
2025-05-27T16:28:59Z,rtx3060,9
2025-05-27T16:28:59Z,rtx3070,18
2025-05-27T16:28:59Z,rtx3080,18
2025-05-27T16:28:59Z,rtx3090,3
2025-05-27T16:28:59Z,rx6700,9
2025-05-27T16:36:01Z,rtx3060,6
2025-05-27T16:36:01Z,rtx3070,3
2025-05-27T16:36:01Z,rtx3080,3
2025-05-27T16:36:01Z,rtx3090,14
2025-05-27T16:36:01Z,rx6700,5
2025-05-27T16:39:01Z,rtx3060,1
2025-05-27T16:39:01Z,rtx3070,2
2025-05-27T16:39:01Z,rtx3080,2
2025-05-27T16:39:01Z,rtx3090,14
2025-05-27T16:39:01Z,rx6700,19
2025-05-27T16:40:52Z,rtx3060,8
2025-05-27T16:40:52Z,rtx3070,3
2025-05-27T16:40:52Z,rtx3080,3
2025-05-27T16:40:52Z,rtx3090,11
2025-05-27T16:40:52Z,rx6700,2
2025-05-27T16:42:01Z,rtx3060,12
2025-05-27T16:42:01Z,rtx3070,9
2025-05-27T16:42:01Z,rtx3080,9
2025-05-27T16:42:01Z,rtx3090,0
2025-05-27T16:42:01Z,rx6700,10
2025-05-27T16:45:01Z,rtx3060,17
2025-05-27T16:45:01Z,rtx3070,12
2025-05-27T16:45:01Z,rtx3080,12
2025-05-27T16:45:01Z,rtx3090,3
2025-05-27T16:45:01Z,rx6700,14
2025-05-27T16:48:01Z,rtx3060,4
2025-05-27T16:48:01Z,rtx3070,15
2025-05-27T16:48:01Z,rtx3080,15
2025-05-27T16:48:01Z,rtx3090,6
2025-05-27T16:48:01Z,rx6700,9
2025-05-27T16:51:01Z,rtx3060,3
2025-05-27T16:51:01Z,rtx3070,4
2025-05-27T16:51:01Z,rtx3080,4
2025-05-27T16:51:01Z,rtx3090,13
2025-05-27T16:51:01Z,rx6700,3
2025-05-27T16:54:01Z,rtx3060,8
2025-05-27T16:54:01Z,rtx3070,11
2025-05-27T16:54:01Z,rtx3080,11
2025-05-27T16:54:01Z,rtx3090,14
2025-05-27T16:54:01Z,rx6700,4
2025-05-27T16:57:01Z,rtx3060,5
2025-05-27T16:57:01Z,rtx3070,17
2025-05-27T16:57:01Z,rtx3080,17
2025-05-27T16:57:01Z,rtx3090,10
2025-05-27T16:57:01Z,rx6700,14
2025-05-27T17:00:01Z,rtx3060,0
2025-05-27T17:00:01Z,rtx3070,8
2025-05-27T17:00:01Z,rtx3080,8
2025-05-27T17:00:01Z,rtx3090,12
2025-05-27T17:00:01Z,rx6700,1
2025-05-27T17:03:01Z,rtx3060,20
2025-05-27T17:03:01Z,rtx3070,6
2025-05-27T17:03:01Z,rtx3080,6
2025-05-27T17:03:01Z,rtx3090,5
2025-05-27T17:03:01Z,rx6700,17
2025-05-27T17:06:01Z,rtx3060,0
2025-05-27T17:06:01Z,rtx3070,2
2025-05-27T17:06:01Z,rtx3080,2
2025-05-27T17:06:01Z,rtx3090,12
2025-05-27T17:06:01Z,rx6700,1
2025-05-27T17:09:01Z,rtx3060,6
2025-05-27T17:09:01Z,rtx3070,8
2025-05-27T17:09:01Z,rtx3080,8
2025-05-27T17:09:01Z,rtx3090,4
2025-05-27T17:09:01Z,rx6700,17
2025-05-27T17:12:01Z,rtx3060,12
2025-05-27T17:12:01Z,rtx3070,8
2025-05-27T17:12:01Z,rtx3080,8
2025-05-27T17:12:01Z,rtx3090,1
2025-05-27T17:12:01Z,rx6700,16
2025-05-27T17:15:01Z,rtx3060,18
2025-05-27T17:15:01Z,rtx3070,16
2025-05-27T17:15:01Z,rtx3080,16
2025-05-27T17:15:01Z,rtx3090,5
2025-05-27T17:15:01Z,rx6700,17
2025-05-27T17:18:01Z,rtx3060,9
2025-05-27T17:18:01Z,rtx3070,6
2025-05-27T17:18:01Z,rtx3080,6
2025-05-27T17:18:01Z,rtx3090,1
2025-05-27T17:18:01Z,rx6700,9
2025-05-27T17:21:01Z,rtx3060,4
2025-05-27T17:21:01Z,rtx3070,10
2025-05-27T17:21:01Z,rtx3080,10
2025-05-27T17:21:01Z,rtx3090,2
2025-05-27T17:21:01Z,rx6700,18
2025-05-27T17:24:02Z,rtx3060,2
2025-05-27T17:24:02Z,rtx3070,6
2025-05-27T17:24:02Z,rtx3080,6
2025-05-27T17:24:02Z,rtx3090,10
2025-05-27T17:24:02Z,rx6700,1
2025-05-27T17:27:01Z,rtx3060,20
2025-05-27T17:27:01Z,rtx3070,8
2025-05-27T17:27:01Z,rtx3080,8
2025-05-27T17:27:02Z,rtx3090,2
2025-05-27T17:27:02Z,rx6700,12
2025-05-27T17:30:02Z,rtx3060,18
2025-05-27T17:30:02Z,rtx3070,15
2025-05-27T17:30:02Z,rtx3080,15
2025-05-27T17:30:02Z,rtx3090,0
2025-05-27T17:30:02Z,rx6700,18
2025-05-27T17:33:01Z,rtx3060,10
2025-05-27T17:33:01Z,rtx3070,12
2025-05-27T17:33:01Z,rtx3080,12
2025-05-27T17:33:01Z,rtx3090,4
2025-05-27T17:33:01Z,rx6700,20
2025-05-27T17:36:01Z,rtx3060,6
2025-05-27T17:36:01Z,rtx3070,3
2025-05-27T17:36:01Z,rtx3080,3
2025-05-27T17:36:01Z,rtx3090,14
2025-05-27T17:36:01Z,rx6700,5
2025-05-27T17:39:01Z,rtx3060,1
2025-05-27T17:39:01Z,rtx3070,2
2025-05-27T17:39:01Z,rtx3080,2
2025-05-27T17:39:01Z,rtx3090,14
2025-05-27T17:39:01Z,rx6700,19
2025-05-27T17:42:01Z,rtx3060,12
2025-05-27T17:42:01Z,rtx3070,9
2025-05-27T17:42:01Z,rtx3080,9
2025-05-27T17:42:01Z,rtx3090,0
2025-05-27T17:42:01Z,rx6700,10
2025-05-27T17:45:01Z,rtx3060,17
2025-05-27T17:45:01Z,rtx3070,12
2025-05-27T17:45:01Z,rtx3080,12
2025-05-27T17:45:01Z,rtx3090,3
2025-05-27T17:45:01Z,rx6700,14
2025-05-27T17:48:01Z,rtx3060,4
2025-05-27T17:48:01Z,rtx3070,15
2025-05-27T17:48:01Z,rtx3080,15
2025-05-27T17:48:01Z,rtx3090,6
2025-05-27T17:48:01Z,rx6700,9
2025-05-27T17:51:01Z,rtx3060,3
2025-05-27T17:51:01Z,rtx3070,4
2025-05-27T17:51:01Z,rtx3080,4
2025-05-27T17:51:01Z,rtx3090,13
2025-05-27T17:51:01Z,rx6700,3
2025-05-27T17:54:01Z,rtx3060,8
2025-05-27T17:54:01Z,rtx3070,11
2025-05-27T17:54:01Z,rtx3080,11
2025-05-27T17:54:01Z,rtx3090,14
2025-05-27T17:54:01Z,rx6700,4
2025-05-27T17:57:01Z,rtx3060,5
2025-05-27T17:57:01Z,rtx3070,17
2025-05-27T17:57:01Z,rtx3080,17
2025-05-27T17:57:01Z,rtx3090,10
2025-05-27T17:57:01Z,rx6700,14
2025-05-27T18:00:02Z,rtx3060,0
2025-05-27T18:00:02Z,rtx3070,8
2025-05-27T18:00:02Z,rtx3080,8
2025-05-27T18:00:02Z,rtx3090,12
2025-05-27T18:00:02Z,rx6700,1
2025-05-27T18:03:01Z,rtx3060,20
2025-05-27T18:03:01Z,rtx3070,6
2025-05-27T18:03:01Z,rtx3080,6
2025-05-27T18:03:02Z,rtx3090,5
2025-05-27T18:03:02Z,rx6700,17
2025-05-27T18:06:02Z,rtx3060,0
2025-05-27T18:06:02Z,rtx3070,2
2025-05-27T18:06:02Z,rtx3080,2
2025-05-27T18:06:02Z,rtx3090,12
2025-05-27T18:06:02Z,rx6700,1
2025-05-27T18:09:01Z,rtx3060,6
2025-05-27T18:09:02Z,rtx3070,8
2025-05-27T18:09:02Z,rtx3080,8
2025-05-27T18:09:02Z,rtx3090,4
2025-05-27T18:09:02Z,rx6700,17
2025-05-27T18:12:01Z,rtx3060,12
2025-05-27T18:12:01Z,rtx3070,8
2025-05-27T18:12:01Z,rtx3080,8
2025-05-27T18:12:01Z,rtx3090,1
2025-05-27T18:12:01Z,rx6700,16
2025-05-27T18:15:01Z,rtx3060,18
2025-05-27T18:15:01Z,rtx3070,16
2025-05-27T18:15:01Z,rtx3080,16
2025-05-27T18:15:01Z,rtx3090,5
2025-05-27T18:15:01Z,rx6700,17
2025-05-27T18:18:01Z,rtx3060,9
2025-05-27T18:18:01Z,rtx3070,6
2025-05-27T18:18:01Z,rtx3080,6
2025-05-27T18:18:01Z,rtx3090,1
2025-05-27T18:18:02Z,rx6700,9
2025-05-27T18:21:01Z,rtx3060,4
2025-05-27T18:21:01Z,rtx3070,10
2025-05-27T18:21:01Z,rtx3080,10
2025-05-27T18:21:01Z,rtx3090,2
2025-05-27T18:21:01Z,rx6700,18
2025-05-27T18:24:01Z,rtx3060,2
2025-05-27T18:24:01Z,rtx3070,6
2025-05-27T18:24:01Z,rtx3080,6
2025-05-27T18:24:01Z,rtx3090,10
2025-05-27T18:24:01Z,rx6700,1
2025-05-27T18:27:01Z,rtx3060,20
2025-05-27T18:27:01Z,rtx3070,8
2025-05-27T18:27:01Z,rtx3080,8
2025-05-27T18:27:01Z,rtx3090,2
2025-05-27T18:27:01Z,rx6700,12
2025-05-27T18:30:01Z,rtx3060,18
2025-05-27T18:30:01Z,rtx3070,15
2025-05-27T18:30:01Z,rtx3080,15
2025-05-27T18:30:01Z,rtx3090,0
2025-05-27T18:30:01Z,rx6700,18
2025-05-27T18:33:01Z,rtx3060,10
2025-05-27T18:33:01Z,rtx3070,12
2025-05-27T18:33:01Z,rtx3080,12
2025-05-27T18:33:01Z,rtx3090,4
2025-05-27T18:33:01Z,rx6700,20
2025-05-27T18:36:01Z,rtx3060,6
2025-05-27T18:36:01Z,rtx3070,3
2025-05-27T18:36:01Z,rtx3080,3
2025-05-27T18:36:01Z,rtx3090,14
2025-05-27T18:36:01Z,rx6700,5
2025-05-27T18:39:01Z,rtx3060,1
2025-05-27T18:39:01Z,rtx3070,2
2025-05-27T18:39:01Z,rtx3080,2
2025-05-27T18:39:01Z,rtx3090,14
2025-05-27T18:39:01Z,rx6700,19
2025-05-27T18:42:01Z,rtx3060,12
2025-05-27T18:42:01Z,rtx3070,9
2025-05-27T18:42:01Z,rtx3080,9
2025-05-27T18:42:02Z,rtx3090,0
2025-05-27T18:42:02Z,rx6700,10
2025-05-27T18:45:01Z,rtx3060,17
2025-05-27T18:45:01Z,rtx3070,12
2025-05-27T18:45:01Z,rtx3080,12
2025-05-27T18:45:01Z,rtx3090,3
2025-05-27T18:45:01Z,rx6700,14
2025-05-27T18:48:01Z,rtx3060,4
2025-05-27T18:48:01Z,rtx3070,15
2025-05-27T18:48:01Z,rtx3080,15
2025-05-27T18:48:01Z,rtx3090,6
2025-05-27T18:48:01Z,rx6700,9
2025-05-27T18:51:01Z,rtx3060,3
2025-05-27T18:51:01Z,rtx3070,4
2025-05-27T18:51:01Z,rtx3080,4
2025-05-27T18:51:01Z,rtx3090,13
2025-05-27T18:51:01Z,rx6700,3
2025-05-27T18:54:01Z,rtx3060,8
2025-05-27T18:54:01Z,rtx3070,11
2025-05-27T18:54:01Z,rtx3080,11
2025-05-27T18:54:01Z,rtx3090,14
2025-05-27T18:54:01Z,rx6700,4
2025-05-27T18:57:01Z,rtx3060,5
2025-05-27T18:57:01Z,rtx3070,17
2025-05-27T18:57:01Z,rtx3080,17
2025-05-27T18:57:01Z,rtx3090,10
2025-05-27T18:57:01Z,rx6700,14
2025-05-27T19:00:01Z,rtx3060,0
2025-05-27T19:00:01Z,rtx3070,8
2025-05-27T19:00:01Z,rtx3080,8
2025-05-27T19:00:01Z,rtx3090,12
2025-05-27T19:00:01Z,rx6700,1
2025-05-27T19:03:01Z,rtx3060,20
2025-05-27T19:03:01Z,rtx3070,6
2025-05-27T19:03:01Z,rtx3080,6
2025-05-27T19:03:01Z,rtx3090,5
2025-05-27T19:03:01Z,rx6700,17
2025-05-27T19:06:01Z,rtx3060,0
2025-05-27T19:06:01Z,rtx3070,2
2025-05-27T19:06:01Z,rtx3080,2
2025-05-27T19:06:01Z,rtx3090,12
2025-05-27T19:06:01Z,rx6700,1
2025-05-27T19:09:02Z,rtx3060,6
2025-05-27T19:09:02Z,rtx3070,8
2025-05-27T19:09:02Z,rtx3080,8
2025-05-27T19:09:02Z,rtx3090,4
2025-05-27T19:09:02Z,rx6700,17
2025-05-27T19:12:01Z,rtx3060,12
2025-05-27T19:12:01Z,rtx3070,8
2025-05-27T19:12:01Z,rtx3080,8
2025-05-27T19:12:01Z,rtx3090,1
2025-05-27T19:12:01Z,rx6700,16
2025-05-27T19:15:01Z,rtx3060,18
2025-05-27T19:15:01Z,rtx3070,16
2025-05-27T19:15:01Z,rtx3080,16
2025-05-27T19:15:01Z,rtx3090,5
2025-05-27T19:15:01Z,rx6700,17
2025-05-27T19:18:01Z,rtx3060,9
2025-05-27T19:18:01Z,rtx3070,6
2025-05-27T19:18:01Z,rtx3080,6
2025-05-27T19:18:01Z,rtx3090,1
2025-05-27T19:18:01Z,rx6700,9
2025-05-27T19:21:01Z,rtx3060,4
2025-05-27T19:21:01Z,rtx3070,10
2025-05-27T19:21:01Z,rtx3080,10
2025-05-27T19:21:01Z,rtx3090,2
2025-05-27T19:21:01Z,rx6700,18
2025-05-27T19:24:01Z,rtx3060,2
2025-05-27T19:24:01Z,rtx3070,6
2025-05-27T19:24:01Z,rtx3080,6
2025-05-27T19:24:01Z,rtx3090,10
2025-05-27T19:24:01Z,rx6700,1
2025-05-27T19:27:01Z,rtx3060,20
2025-05-27T19:27:01Z,rtx3070,8
2025-05-27T19:27:01Z,rtx3080,8
2025-05-27T19:27:01Z,rtx3090,2
2025-05-27T19:27:01Z,rx6700,12
2025-05-27T19:30:01Z,rtx3060,18
2025-05-27T19:30:01Z,rtx3070,15
2025-05-27T19:30:01Z,rtx3080,15
2025-05-27T19:30:01Z,rtx3090,0
2025-05-27T19:30:01Z,rx6700,18
2025-05-27T19:33:01Z,rtx3060,10
2025-05-27T19:33:01Z,rtx3070,12
2025-05-27T19:33:01Z,rtx3080,12
2025-05-27T19:33:01Z,rtx3090,4
2025-05-27T19:33:01Z,rx6700,20
2025-05-27T19:36:01Z,rtx3060,6
2025-05-27T19:36:02Z,rtx3070,3
2025-05-27T19:36:02Z,rtx3080,3
2025-05-27T19:36:02Z,rtx3090,14
2025-05-27T19:36:02Z,rx6700,5
2025-05-27T19:39:01Z,rtx3060,1
2025-05-27T19:39:01Z,rtx3070,2
2025-05-27T19:39:01Z,rtx3080,2
2025-05-27T19:39:01Z,rtx3090,14
2025-05-27T19:39:01Z,rx6700,19
2025-05-27T19:42:01Z,rtx3060,12
2025-05-27T19:42:01Z,rtx3070,9
2025-05-27T19:42:02Z,rtx3080,9
2025-05-27T19:42:02Z,rtx3090,0
2025-05-27T19:42:02Z,rx6700,10
2025-05-27T19:45:01Z,rtx3060,17
2025-05-27T19:45:01Z,rtx3070,12
2025-05-27T19:45:01Z,rtx3080,12
2025-05-27T19:45:01Z,rtx3090,3
2025-05-27T19:45:01Z,rx6700,14
2025-05-27T19:48:01Z,rtx3060,4
2025-05-27T19:48:01Z,rtx3070,15
2025-05-27T19:48:01Z,rtx3080,15
2025-05-27T19:48:01Z,rtx3090,6
2025-05-27T19:48:01Z,rx6700,9
2025-05-27T19:51:01Z,rtx3060,3
2025-05-27T19:51:02Z,rtx3070,4
2025-05-27T19:51:02Z,rtx3080,4
2025-05-27T19:51:02Z,rtx3090,13
2025-05-27T19:51:02Z,rx6700,3
2025-05-27T19:54:01Z,rtx3060,8
2025-05-27T19:54:01Z,rtx3070,11
2025-05-27T19:54:01Z,rtx3080,11
2025-05-27T19:54:01Z,rtx3090,14
2025-05-27T19:54:01Z,rx6700,4
2025-05-27T19:57:01Z,rtx3060,5
2025-05-27T19:57:01Z,rtx3070,17
2025-05-27T19:57:01Z,rtx3080,17
2025-05-27T19:57:01Z,rtx3090,10
2025-05-27T19:57:01Z,rx6700,14
2025-05-27T20:00:01Z,rtx3060,0
2025-05-27T20:00:01Z,rtx3070,8
2025-05-27T20:00:01Z,rtx3080,8
2025-05-27T20:00:01Z,rtx3090,12
2025-05-27T20:00:01Z,rx6700,1
2025-05-27T20:03:01Z,rtx3060,20
2025-05-27T20:03:01Z,rtx3070,6
2025-05-27T20:03:01Z,rtx3080,6
2025-05-27T20:03:01Z,rtx3090,5
2025-05-27T20:03:01Z,rx6700,17
2025-05-27T20:06:01Z,rtx3060,0
2025-05-27T20:06:01Z,rtx3070,2
2025-05-27T20:06:01Z,rtx3080,2
2025-05-27T20:06:01Z,rtx3090,12
2025-05-27T20:06:01Z,rx6700,1
2025-05-27T20:09:01Z,rtx3060,6
2025-05-27T20:09:01Z,rtx3070,8
2025-05-27T20:09:01Z,rtx3080,8
2025-05-27T20:09:01Z,rtx3090,4
2025-05-27T20:09:01Z,rx6700,17
2025-05-27T20:12:01Z,rtx3060,12
2025-05-27T20:12:01Z,rtx3070,8
2025-05-27T20:12:01Z,rtx3080,8
2025-05-27T20:12:01Z,rtx3090,1
2025-05-27T20:12:01Z,rx6700,16
2025-05-27T20:15:01Z,rtx3060,18
2025-05-27T20:15:01Z,rtx3070,16
2025-05-27T20:15:01Z,rtx3080,16
2025-05-27T20:15:01Z,rtx3090,5
2025-05-27T20:15:01Z,rx6700,17
2025-05-27T20:18:01Z,rtx3060,9
2025-05-27T20:18:01Z,rtx3070,6
2025-05-27T20:18:01Z,rtx3080,6
2025-05-27T20:18:01Z,rtx3090,1
2025-05-27T20:18:01Z,rx6700,9
2025-05-27T20:21:01Z,rtx3060,4
2025-05-27T20:21:01Z,rtx3070,10
2025-05-27T20:21:01Z,rtx3080,10
2025-05-27T20:21:01Z,rtx3090,2
2025-05-27T20:21:01Z,rx6700,18
2025-05-27T20:24:01Z,rtx3060,2
2025-05-27T20:24:01Z,rtx3070,6
2025-05-27T20:24:01Z,rtx3080,6
2025-05-27T20:24:01Z,rtx3090,10
2025-05-27T20:24:02Z,rx6700,1
2025-05-27T20:27:01Z,rtx3060,20
2025-05-27T20:27:01Z,rtx3070,8
2025-05-27T20:27:01Z,rtx3080,8
2025-05-27T20:27:01Z,rtx3090,2
2025-05-27T20:27:01Z,rx6700,12
2025-05-27T20:30:02Z,rtx3060,18
2025-05-27T20:30:02Z,rtx3070,15
2025-05-27T20:30:02Z,rtx3080,15
2025-05-27T20:30:02Z,rtx3090,0
2025-05-27T20:30:02Z,rx6700,18
2025-05-27T20:33:01Z,rtx3060,10
2025-05-27T20:33:01Z,rtx3070,12
2025-05-27T20:33:01Z,rtx3080,12
2025-05-27T20:33:01Z,rtx3090,4
2025-05-27T20:33:01Z,rx6700,20
2025-05-27T20:36:02Z,rtx3060,6
2025-05-27T20:36:02Z,rtx3070,3
2025-05-27T20:36:02Z,rtx3080,3
2025-05-27T20:36:02Z,rtx3090,14
2025-05-27T20:36:02Z,rx6700,5
2025-05-27T20:39:01Z,rtx3060,1
2025-05-27T20:39:01Z,rtx3070,2
2025-05-27T20:39:01Z,rtx3080,2
2025-05-27T20:39:01Z,rtx3090,14
2025-05-27T20:39:01Z,rx6700,19
2025-05-27T20:42:01Z,rtx3060,12
2025-05-27T20:42:01Z,rtx3070,9
2025-05-27T20:42:01Z,rtx3080,9
2025-05-27T20:42:01Z,rtx3090,0
2025-05-27T20:42:01Z,rx6700,10
2025-05-27T20:45:01Z,rtx3060,17
2025-05-27T20:45:01Z,rtx3070,12
2025-05-27T20:45:01Z,rtx3080,12
2025-05-27T20:45:01Z,rtx3090,3
2025-05-27T20:45:01Z,rx6700,14
2025-05-27T20:48:01Z,rtx3060,4
2025-05-27T20:48:01Z,rtx3070,15
2025-05-27T20:48:01Z,rtx3080,15
2025-05-27T20:48:01Z,rtx3090,6
2025-05-27T20:48:01Z,rx6700,9
2025-05-27T20:51:01Z,rtx3060,3
2025-05-27T20:51:01Z,rtx3070,4
2025-05-27T20:51:01Z,rtx3080,4
2025-05-27T20:51:01Z,rtx3090,13
2025-05-27T20:51:01Z,rx6700,3
2025-05-27T20:54:01Z,rtx3060,8
2025-05-27T20:54:02Z,rtx3070,11
2025-05-27T20:54:02Z,rtx3080,11
2025-05-27T20:54:02Z,rtx3090,14
2025-05-27T20:54:02Z,rx6700,4
2025-05-27T20:57:01Z,rtx3060,5
2025-05-27T20:57:01Z,rtx3070,17
2025-05-27T20:57:01Z,rtx3080,17
2025-05-27T20:57:01Z,rtx3090,10
2025-05-27T20:57:01Z,rx6700,14
2025-05-27T21:00:01Z,rtx3060,0
2025-05-27T21:00:01Z,rtx3070,8
2025-05-27T21:00:01Z,rtx3080,8
2025-05-27T21:00:01Z,rtx3090,12
2025-05-27T21:00:01Z,rx6700,1
2025-05-27T21:03:01Z,rtx3060,20
2025-05-27T21:03:01Z,rtx3070,6
2025-05-27T21:03:01Z,rtx3080,6
2025-05-27T21:03:01Z,rtx3090,5
2025-05-27T21:03:01Z,rx6700,17
2025-05-27T21:06:01Z,rtx3060,0
2025-05-27T21:06:01Z,rtx3070,2
2025-05-27T21:06:01Z,rtx3080,2
2025-05-27T21:06:01Z,rtx3090,12
2025-05-27T21:06:01Z,rx6700,1
2025-05-27T21:09:01Z,rtx3060,6
2025-05-27T21:09:01Z,rtx3070,8
2025-05-27T21:09:01Z,rtx3080,8
2025-05-27T21:09:01Z,rtx3090,4
2025-05-27T21:09:01Z,rx6700,17
2025-05-28T11:18:01Z,rtx3060,8
2025-05-28T11:18:01Z,rtx3070,4
2025-05-28T11:18:01Z,rtx3080,4
2025-05-28T11:18:01Z,rtx3090,4
2025-05-28T11:18:01Z,rx6700,6
2025-05-28T11:21:01Z,rtx3060,6
2025-05-28T11:21:01Z,rtx3070,15
2025-05-28T11:21:01Z,rtx3080,15
2025-05-28T11:21:01Z,rtx3090,1
2025-05-28T11:21:01Z,rx6700,15
2025-05-28T11:24:01Z,rtx3060,12
2025-05-28T11:24:01Z,rtx3070,15
2025-05-28T11:24:01Z,rtx3080,15
2025-05-28T11:24:01Z,rtx3090,7
2025-05-28T11:24:01Z,rx6700,5
2025-05-28T11:27:01Z,rtx3060,12
2025-05-28T11:27:01Z,rtx3070,10
2025-05-28T11:27:01Z,rtx3080,10
2025-05-28T11:27:01Z,rtx3090,13
2025-05-28T11:27:01Z,rx6700,8
2025-05-28T11:30:01Z,rtx3060,11
2025-05-28T11:30:01Z,rtx3070,14
2025-05-28T11:30:01Z,rtx3080,14
2025-05-28T11:30:01Z,rtx3090,14
2025-05-28T11:30:01Z,rx6700,13
2025-05-28T11:33:01Z,rtx3060,17
2025-05-28T11:33:01Z,rtx3070,13
2025-05-28T11:33:01Z,rtx3080,13
2025-05-28T11:33:01Z,rtx3090,2
2025-05-28T11:33:02Z,rx6700,12
2025-05-28T11:36:01Z,rtx3060,8
2025-05-28T11:36:01Z,rtx3070,7
2025-05-28T11:36:01Z,rtx3080,7
2025-05-28T11:36:01Z,rtx3090,9
2025-05-28T11:36:01Z,rx6700,5
2025-05-28T11:39:01Z,rtx3060,1
2025-05-28T11:39:01Z,rtx3070,18
2025-05-28T11:39:01Z,rtx3080,18
2025-05-28T11:39:01Z,rtx3090,15
2025-05-28T11:39:01Z,rx6700,11
2025-05-28T11:42:01Z,rtx3060,9
2025-05-28T11:42:01Z,rtx3070,18
2025-05-28T11:42:01Z,rtx3080,18
2025-05-28T11:42:01Z,rtx3090,20
2025-05-28T11:42:01Z,rx6700,18
2025-05-28T11:45:01Z,rtx3060,5
2025-05-28T11:45:01Z,rtx3070,10
2025-05-28T11:45:01Z,rtx3080,10
2025-05-28T11:45:01Z,rtx3090,8
2025-05-28T11:45:01Z,rx6700,14
2025-05-28T12:12:01Z,rtx3060,17
2025-05-28T12:12:01Z,rtx3070,14
2025-05-28T12:12:01Z,rtx3080,14
2025-05-28T12:12:01Z,rtx3090,1
2025-05-28T12:12:01Z,rx6700,20
